INFO 2021-06-10 00:16:39,201 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-10 00:44:00,007 basehttp 161 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2021-06-10 00:44:00,007 basehttp 161 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2021-06-10 00:44:00,015 basehttp 161 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2021-06-10 00:44:00,015 basehttp 161 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
INFO 2021-06-10 00:44:00,016 basehttp 161 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2021-06-10 00:44:00,017 basehttp 161 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2021-06-10 00:44:00,020 basehttp 161 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2021-06-10 00:44:00,036 basehttp 161 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
INFO 2021-06-10 00:44:01,864 basehttp 161 "GET /login/login/?next=/interfaces/ HTTP/1.1" 200 2708
INFO 2021-06-10 00:48:08,470 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-10 00:48:10,596 log 224 Not Found: /
WARNING 2021-06-10 00:48:10,598 basehttp 161 "GET / HTTP/1.1" 404 2381
WARNING 2021-06-10 00:48:16,311 log 224 Not Found: /login/
WARNING 2021-06-10 00:48:16,313 basehttp 161 "GET /login/ HTTP/1.1" 404 2659
WARNING 2021-06-10 00:48:42,220 log 224 Forbidden: /interfaces/
WARNING 2021-06-10 00:48:42,223 basehttp 161 "GET /interfaces/ HTTP/1.1" 403 5045
INFO 2021-06-10 00:48:44,669 basehttp 161 "GET /login/login/?next=/interfaces/ HTTP/1.1" 200 2708
INFO 2021-06-10 00:50:28,003 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-10 00:52:59,643 log 224 Not Found: /
WARNING 2021-06-10 00:52:59,645 basehttp 161 "GET / HTTP/1.1" 404 2381
WARNING 2021-06-10 00:53:07,392 log 224 Forbidden: /docs
WARNING 2021-06-10 00:53:07,393 basehttp 161 "GET /docs HTTP/1.1" 403 4943
INFO 2021-06-10 00:53:20,660 basehttp 161 "GET /login/login/?next=/docs HTTP/1.1" 200 2701
WARNING 2021-06-10 00:54:13,693 basehttp 161 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2021-06-10 00:54:26,951 basehttp 161 "POST /login/login/ HTTP/1.1" 302 0
INFO 2021-06-10 00:54:27,218 basehttp 161 "GET /docs HTTP/1.1" 200 92617
INFO 2021-06-10 00:54:27,372 basehttp 161 "GET /docsschema.js HTTP/1.1" 200 11736
INFO 2021-06-10 00:54:28,695 basehttp 161 "GET /static/rest_framework/docs/css/base.css HTTP/1.1" 200 6147
INFO 2021-06-10 00:54:28,697 basehttp 161 "GET /static/rest_framework/css/bootstrap-theme.min.css HTTP/1.1" 200 23411
INFO 2021-06-10 00:54:28,700 basehttp 161 "GET /static/rest_framework/docs/css/jquery.json-view.min.css HTTP/1.1" 200 1307
INFO 2021-06-10 00:54:28,709 basehttp 161 "GET /static/rest_framework/css/font-awesome-4.0.3.css HTTP/1.1" 200 21658
INFO 2021-06-10 00:54:28,715 basehttp 161 "GET /static/rest_framework/docs/js/api.js HTTP/1.1" 200 10539
INFO 2021-06-10 00:54:28,719 basehttp 161 "GET /static/rest_framework/js/coreapi-0.1.1.js HTTP/1.1" 200 157600
INFO 2021-06-10 00:54:28,732 basehttp 161 "GET /static/rest_framework/docs/js/jquery.json-view.min.js HTTP/1.1" 200 2700
WARNING 2021-06-10 00:54:28,811 basehttp 161 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
WARNING 2021-06-10 00:54:28,811 basehttp 161 "GET /static/rest_framework/css/bootstrap-theme.min.css.map HTTP/1.1" 404 1897
INFO 2021-06-10 00:54:28,816 basehttp 161 "GET /static/rest_framework/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 200 44432
INFO 2021-06-10 00:54:28,969 basehttp 161 "GET /static/rest_framework/docs/img/favicon.ico HTTP/1.1" 200 5430
WARNING 2021-06-10 00:55:29,605 log 224 Forbidden (CSRF cookie not set.): /login/login/
WARNING 2021-06-10 00:55:29,607 basehttp 161 "POST /login/login/ HTTP/1.1" 403 2801
INFO 2021-06-12 07:14:58,075 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:24:45,130 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:25:38,904 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 07:26:34,509 log 224 Forbidden: /projects/1/
WARNING 2021-06-12 07:26:34,512 basehttp 161 "PATCH /projects/1/ HTTP/1.1" 403 43
WARNING 2021-06-12 07:26:43,862 log 224 Not Found: /
WARNING 2021-06-12 07:26:43,864 basehttp 161 "GET / HTTP/1.1" 404 2486
WARNING 2021-06-12 07:26:43,981 log 224 Not Found: /favicon.ico
WARNING 2021-06-12 07:26:43,983 basehttp 161 "GET /favicon.ico HTTP/1.1" 404 2537
INFO 2021-06-12 07:26:52,742 basehttp 161 "GET /interfaces/ HTTP/1.1" 200 13445
INFO 2021-06-12 07:26:52,806 basehttp 161 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,807 basehttp 161 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,809 basehttp 161 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,813 basehttp 161 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,821 basehttp 161 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,821 basehttp 161 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,831 basehttp 161 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,833 basehttp 161 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,834 basehttp 161 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,835 basehttp 161 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2021-06-12 07:26:52,848 basehttp 161 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
INFO 2021-06-12 07:26:53,241 basehttp 161 "GET /static/rest_framework/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
INFO 2021-06-12 07:27:09,711 basehttp 161 "GET /login/logout/?next=/interfaces/ HTTP/1.1" 302 0
WARNING 2021-06-12 07:27:09,744 log 224 Forbidden: /interfaces/
WARNING 2021-06-12 07:27:09,746 basehttp 161 "GET /interfaces/ HTTP/1.1" 403 5045
INFO 2021-06-12 07:27:11,547 basehttp 161 "GET /login/login/?next=/interfaces/ HTTP/1.1" 200 2708
WARNING 2021-06-12 07:28:16,375 log 224 Not Found: /user/
WARNING 2021-06-12 07:28:16,377 basehttp 161 "GET /user/ HTTP/1.1" 404 2572
WARNING 2021-06-12 07:28:35,219 log 224 Method Not Allowed: /user/login/
WARNING 2021-06-12 07:28:35,220 basehttp 161 "GET /user/login/ HTTP/1.1" 405 7730
INFO 2021-06-12 07:34:43,441 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:34:50,305 basehttp 161 "POST /user/login/ HTTP/1.1" 200 197
WARNING 2021-06-12 07:37:55,792 log 224 Forbidden (CSRF cookie not set.): /login/login/
WARNING 2021-06-12 07:37:55,794 basehttp 161 "POST /login/login/ HTTP/1.1" 403 2801
WARNING 2021-06-12 07:38:33,452 log 224 Forbidden (CSRF cookie not set.): /login/login/
WARNING 2021-06-12 07:38:33,454 basehttp 161 "POST /login/login/ HTTP/1.1" 403 2801
WARNING 2021-06-12 07:39:11,003 log 224 Forbidden (CSRF cookie not set.): /login/login/
WARNING 2021-06-12 07:39:11,004 basehttp 161 "POST /login/login/ HTTP/1.1" 403 2801
WARNING 2021-06-12 07:39:35,361 log 224 Not Found: /
WARNING 2021-06-12 07:39:35,363 basehttp 161 "GET / HTTP/1.1" 404 2486
WARNING 2021-06-12 07:39:43,821 log 224 Not Found: /login/
WARNING 2021-06-12 07:39:43,822 basehttp 161 "GET /login/ HTTP/1.1" 404 2764
INFO 2021-06-12 07:39:48,588 basehttp 161 "GET /login/login/ HTTP/1.1" 200 2696
INFO 2021-06-12 07:39:56,147 basehttp 161 "GET /login/login/ HTTP/1.1" 200 2696
WARNING 2021-06-12 07:39:59,458 basehttp 161 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2021-06-12 07:40:13,133 basehttp 161 "POST /login/login/ HTTP/1.1" 302 0
WARNING 2021-06-12 07:40:13,150 log 224 Not Found: /accounts/profile/
WARNING 2021-06-12 07:40:13,152 basehttp 161 "GET /accounts/profile/ HTTP/1.1" 404 2555
INFO 2021-06-12 07:40:50,749 basehttp 161 "GET /interfaces/ HTTP/1.1" 200 13445
WARNING 2021-06-12 07:40:50,889 basehttp 161 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2021-06-12 07:40:55,977 basehttp 161 "GET /login/logout/?next=/interfaces/ HTTP/1.1" 302 0
WARNING 2021-06-12 07:40:56,008 log 224 Forbidden: /interfaces/
WARNING 2021-06-12 07:40:56,009 basehttp 161 "GET /interfaces/ HTTP/1.1" 403 5045
WARNING 2021-06-12 07:40:56,110 basehttp 161 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2021-06-12 07:40:59,772 basehttp 161 "GET /login/login/?next=/interfaces/ HTTP/1.1" 200 2708
WARNING 2021-06-12 07:40:59,877 basehttp 161 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2021-06-12 07:41:11,786 basehttp 161 "POST /login/login/ HTTP/1.1" 302 0
INFO 2021-06-12 07:41:11,930 basehttp 161 "GET /interfaces/ HTTP/1.1" 200 13445
WARNING 2021-06-12 07:41:12,028 basehttp 161 "GET /static/rest_framework/css/bootstrap.min.css.map HTTP/1.1" 404 1879
INFO 2021-06-12 07:41:58,000 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:42:00,291 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:42:02,970 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:42:05,458 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:42:08,343 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:42:10,647 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:42:13,347 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:42:15,712 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:42:22,000 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:42:24,276 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:42:31,795 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:42:34,085 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:42:38,024 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:42:40,173 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:42:47,655 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:42:50,061 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:42:52,856 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:42:55,223 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:42:57,991 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:43:00,304 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:43:07,748 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:43:10,179 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:43:20,011 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:43:22,480 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 07:43:25,217 autoreload 250 F:\Python\Python_Project\python_test_developer\main\urls.py changed, reloading.
INFO 2021-06-12 07:43:27,622 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 17:34:45,461 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 17:44:05,891 log 224 Not Found: /user/register/
WARNING 2021-06-12 17:44:05,894 basehttp 161 "POST /user/register/ HTTP/1.1" 404 2732
INFO 2021-06-12 17:44:40,560 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 17:45:46,094 log 224 Not Found: /user/register/
WARNING 2021-06-12 17:45:46,097 basehttp 161 "POST /user/register/ HTTP/1.1" 404 2732
INFO 2021-06-12 17:46:21,712 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 17:46:24,974 log 224 Not Found: /user/register/
WARNING 2021-06-12 17:46:24,976 basehttp 161 "POST /user/register/ HTTP/1.1" 404 2730
INFO 2021-06-12 17:46:54,141 autoreload 250 F:\Python\Python_Project\python_test_developer\users\urls.py changed, reloading.
INFO 2021-06-12 17:47:41,425 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 17:47:45,962 log 224 Not Found: /user/register/
WARNING 2021-06-12 17:47:45,965 basehttp 161 "POST /user/register/ HTTP/1.1" 404 2732
INFO 2021-06-12 17:48:01,433 basehttp 161 "POST /user/login/ HTTP/1.1" 200 197
WARNING 2021-06-12 17:49:16,188 log 224 Not Found: /user/register/
WARNING 2021-06-12 17:49:16,190 basehttp 161 "POST /user/register/ HTTP/1.1" 404 2732
WARNING 2021-06-12 17:49:25,727 log 224 Not Found: /user/register/
WARNING 2021-06-12 17:49:25,728 basehttp 161 "GET /user/register/ HTTP/1.1" 404 2731
INFO 2021-06-12 17:51:04,660 autoreload 250 F:\Python\Python_Project\python_test_developer\users\urls.py changed, reloading.
INFO 2021-06-12 17:51:07,095 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 17:51:13,599 log 224 Not Found: /
WARNING 2021-06-12 17:51:13,601 basehttp 161 "GET / HTTP/1.1" 404 2380
INFO 2021-06-12 17:51:46,679 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 17:51:51,347 log 224 Not Found: /
WARNING 2021-06-12 17:51:51,350 basehttp 161 "GET / HTTP/1.1" 404 2380
WARNING 2021-06-12 17:51:59,805 log 224 Not Found: /user
WARNING 2021-06-12 17:51:59,806 basehttp 161 "GET /user HTTP/1.1" 404 2410
WARNING 2021-06-12 17:52:06,269 log 224 Not Found: /user/
WARNING 2021-06-12 17:52:06,270 basehttp 161 "GET /user/ HTTP/1.1" 404 2626
WARNING 2021-06-12 17:52:21,665 log 224 Not Found: /user/reguster
WARNING 2021-06-12 17:52:21,667 basehttp 161 "GET /user/reguster HTTP/1.1" 404 2650
WARNING 2021-06-12 17:52:31,173 log 224 Not Found: /user/register
WARNING 2021-06-12 17:52:31,175 basehttp 161 "GET /user/register HTTP/1.1" 404 2726
WARNING 2021-06-12 17:54:15,169 log 224 Method Not Allowed: /user/login/
WARNING 2021-06-12 17:54:15,170 basehttp 161 "GET /user/login/ HTTP/1.1" 405 7669
INFO 2021-06-12 17:54:45,451 autoreload 250 F:\Python\Python_Project\python_test_developer\users\urls.py changed, reloading.
INFO 2021-06-12 17:54:47,861 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 17:54:54,542 basehttp 161 "GET /user/register HTTP/1.1" 301 0
WARNING 2021-06-12 17:54:55,176 log 224 Method Not Allowed: /user/register/
WARNING 2021-06-12 17:54:55,177 basehttp 161 "GET /user/register/ HTTP/1.1" 405 14913
INFO 2021-06-12 17:56:34,896 autoreload 250 F:\Python\Python_Project\python_test_developer\users\urls.py changed, reloading.
INFO 2021-06-12 17:56:37,180 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 17:56:42,173 log 224 Not Found: /user/reguster
WARNING 2021-06-12 17:56:42,176 basehttp 161 "GET /user/reguster HTTP/1.1" 404 2651
WARNING 2021-06-12 17:56:47,429 log 224 Not Found: /user/reguster/
WARNING 2021-06-12 17:56:47,430 basehttp 161 "GET /user/reguster/ HTTP/1.1" 404 2654
WARNING 2021-06-12 17:57:12,438 log 224 Not Found: /user/reguster/reguster
WARNING 2021-06-12 17:57:12,439 basehttp 161 "GET /user/reguster/reguster HTTP/1.1" 404 2678
WARNING 2021-06-12 17:57:19,030 log 224 Not Found: /user/reguster reguster/
WARNING 2021-06-12 17:57:19,031 basehttp 161 "GET /user/reguster%20reguster/ HTTP/1.1" 404 2683
INFO 2021-06-12 17:57:26,367 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 17:57:29,863 log 224 Not Found: /user/reguster
WARNING 2021-06-12 17:57:29,865 basehttp 161 "GET /user/reguster HTTP/1.1" 404 2651
WARNING 2021-06-12 17:57:33,300 log 224 Not Found: /user/reguster/
WARNING 2021-06-12 17:57:33,302 basehttp 161 "GET /user/reguster/ HTTP/1.1" 404 2654
INFO 2021-06-12 17:57:48,882 autoreload 250 F:\Python\Python_Project\python_test_developer\users\urls.py changed, reloading.
INFO 2021-06-12 17:57:51,215 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 17:57:54,111 log 224 Not Found: /user/reguster/
WARNING 2021-06-12 17:57:54,113 basehttp 161 "GET /user/reguster/ HTTP/1.1" 404 2654
WARNING 2021-06-12 17:57:56,977 log 224 Not Found: /
WARNING 2021-06-12 17:57:56,979 basehttp 161 "GET / HTTP/1.1" 404 2380
WARNING 2021-06-12 17:58:05,567 log 224 Not Found: /user/
WARNING 2021-06-12 17:58:05,568 basehttp 161 "GET /user/ HTTP/1.1" 404 2627
WARNING 2021-06-12 17:58:15,909 log 224 Not Found: /user/register/
WARNING 2021-06-12 17:58:15,910 basehttp 161 "GET /user/register/ HTTP/1.1" 404 2731
WARNING 2021-06-12 17:58:29,974 log 224 Not Found: /user/register/register/
WARNING 2021-06-12 17:58:29,975 basehttp 161 "GET /user/register/register/ HTTP/1.1" 404 2758
WARNING 2021-06-12 17:59:03,879 log 224 Method Not Allowed: /user/register/register//
WARNING 2021-06-12 17:59:03,881 basehttp 161 "GET /user/register/register// HTTP/1.1" 405 14963
INFO 2021-06-12 17:59:20,486 autoreload 250 F:\Python\Python_Project\python_test_developer\users\urls.py changed, reloading.
INFO 2021-06-12 17:59:22,992 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 18:02:19,511 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 18:06:40,204 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 18:06:46,035 log 224 Bad Request: /user/register/
WARNING 2021-06-12 18:06:46,037 basehttp 161 "POST /user/register/ HTTP/1.1" 400 109
INFO 2021-06-12 18:10:28,521 autoreload 250 F:\Python\Python_Project\python_test_developer\users\views.py changed, reloading.
ERROR 2021-06-12 18:10:48,472 log 224 Internal Server Error: /user/register/
Traceback (most recent call last):
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\core\handlers\exception.py", line 47, in inner
    response = get_response(request)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\views\decorators\csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "F:\Python\Python_Project\python_test_developer\users\views.py", line 21, in create
    email = request.POST.get('email')
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\contrib\auth\models.py", line 152, in create_user
    return self._create_user(username, email, password, **extra_fields)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\contrib\auth\models.py", line 137, in _create_user
    raise ValueError('The given username must be set')
ValueError: The given username must be set
INFO 2021-06-12 18:10:48,482 basehttp 75 - Broken pipe from ('127.0.0.1', 5309)

INFO 2021-06-12 18:10:50,346 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 18:13:02,657 autoreload 636 Watching for file changes with StatReloader
WARNING 2021-06-12 18:13:05,349 log 224 Bad Request: /user/register/
WARNING 2021-06-12 18:13:05,352 basehttp 161 "POST /user/register/ HTTP/1.1" 400 109
WARNING 2021-06-12 18:13:22,690 log 224 Bad Request: /user/register/
WARNING 2021-06-12 18:13:22,692 basehttp 161 "POST /user/register/ HTTP/1.1" 400 55
INFO 2021-06-12 18:14:28,249 autoreload 250 F:\Python\Python_Project\python_test_developer\users\serializers.py changed, reloading.
INFO 2021-06-12 18:14:30,472 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 18:14:43,847 autoreload 636 Watching for file changes with StatReloader
ERROR 2021-06-12 18:14:51,239 log 224 Internal Server Error: /user/register/
Traceback (most recent call last):
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\core\handlers\exception.py", line 47, in inner
    response = get_response(request)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\views\decorators\csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "F:\Python\Python_Project\python_test_developer\users\views.py", line 19, in create
    serializer.is_valid(raise_exception=True)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\serializers.py", line 220, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\serializers.py", line 419, in run_validation
    value = self.to_internal_value(data)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\serializers.py", line 476, in to_internal_value
    validated_value = field.run_validation(primitive_value)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\fields.py", line 799, in run_validation
    return super().run_validation(data)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\fields.py", line 569, in run_validation
    self.run_validators(value)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\fields.py", line 593, in run_validators
    validator(value)
TypeError: validate_password_check() missing 1 required positional argument: 'attr'
ERROR 2021-06-12 18:14:51,249 basehttp 161 "POST /user/register/ HTTP/1.1" 500 134426
INFO 2021-06-12 18:19:14,135 autoreload 250 F:\Python\Python_Project\python_test_developer\users\serializers.py changed, reloading.
INFO 2021-06-12 18:19:16,337 autoreload 636 Watching for file changes with StatReloader
INFO 2021-06-12 18:19:35,758 autoreload 636 Watching for file changes with StatReloader
ERROR 2021-06-12 18:19:42,917 log 224 Internal Server Error: /user/register/
Traceback (most recent call last):
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\core\handlers\exception.py", line 47, in inner
    response = get_response(request)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\core\handlers\base.py", line 181, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\django\views\decorators\csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "F:\Python\Python_Venv\Django_AutoTest\lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
